timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
5180,-0.544186,92.5,0.0000,nan,38.438,1,0.0000,391.0,0,0,0.09303
10220,-0.220567,91.4,0.0000,nan,35.942,1,0.0000,385.0,0,0,0.19464
15484,0.526387,93.0,1.0000,nan,39.211,1,0.0000,393.0,0,0,0.01129
21224,0.072076,99.0,0.0000,nan,41.362,1,0.0000,398.0,0,0,0.03726
26740,-0.161117,100.9,0.0000,nan,41.115,1,0.0000,398.0,0,0,0.07272
36904,-0.242698,147.0,0.0000,nan,108.513,1,0.0000,567.0,0,0,0.10056
42588,-0.083629,148.1,1.0000,nan,43.506,1,0.0000,404.0,0,0,0.00818
48160,0.423329,100.6,1.0000,nan,43.248,1,0.0000,407.0,0,0,0.00468
59360,-0.418867,153.9,0.0000,nan,101.703,1,1.0000,570.0,0,0,0.04686
65128,0.006772,147.2,1.0000,nan,41.212,1,0.0000,403.0,0,0,0.00186
80836,-1.030255,202.5,0.0000,nan,115.034,1,1.0000,589.0,0,0,0.08134
91112,-1.803703,170.7,0.5000,nan,35.921,2,0.0000,387.5,0,0,0.01517
97860,-1.322532,156.1,1.0000,nan,60.077,1,0.0000,446.0,0,0,0.00762
108556,-0.202651,159.3,0.0000,nan,113.635,1,0.0000,583.0,0,0,0.04632
114268,-0.306943,152.7,0.0000,nan,43.545,1,0.0000,404.0,0,0,0.02033
119588,0.123639,98.2,1.0000,nan,40.855,1,0.0000,397.0,0,0,0.00517
125664,0.131588,102.7,0.0000,nan,43.009,1,0.0000,404.0,0,0,0.11546
136024,-1.223222,148.2,0.0000,nan,111.394,1,1.0000,576.0,0,0,0.27659
146888,-0.954117,181.8,1.0000,nan,45.620,2,0.0000,407.0,0,0,0.00529
158144,-2.086490,207.6,0.0000,nan,56.732,1,0.0000,437.0,0,0,0.02506
163408,-1.836423,148.9,0.0000,nan,40.812,1,0.0000,396.0,0,0,0.01428
168784,0.255590,95.2,1.0000,nan,42.502,1,0.0000,398.0,0,0,0.00619
173852,0.763742,93.0,1.0000,nan,41.485,1,0.0000,398.0,0,0,0.00968
184548,-0.441554,149.4,0.5000,nan,41.754,2,0.0000,401.5,0,0,0.08591
189616,-0.275054,143.6,1.0000,nan,38.048,1,0.0000,391.0,0,0,0.00385
194880,0.761842,92.5,1.0000,nan,41.032,1,0.0000,397.0,0,0,0.01275
205268,0.035213,141.5,1.0000,nan,37.373,3,0.0000,392.0,0,0,0.00377
210812,-0.313679,147.7,0.0000,nan,42.946,1,0.0000,401.0,0,0,0.04465
215852,-0.210362,94.1,0.0000,nan,36.408,1,0.0000,387.0,0,0,0.04822
221508,-0.136139,96.6,0.0000,nan,40.599,1,0.0000,398.0,0,0,0.14267
227080,0.230430,100.6,0.0000,nan,39.146,1,0.0000,394.0,0,0,0.01883
233240,-0.142515,106.2,0.0000,nan,54.749,1,0.0000,433.0,0,0,0.04582
238644,0.197130,105.1,1.0000,nan,43.168,1,0.0000,405.0,0,0,0.00337
244356,0.775468,100.5,1.0000,nan,42.319,1,0.0000,403.0,0,0,0.00379
250152,0.482298,102.8,0.0000,nan,40.305,1,0.0000,398.0,0,0,0.01545
254968,0.020357,94.5,0.0000,nan,40.258,1,0.0000,396.0,0,0,0.01709
261688,-0.093651,106.1,1.0000,nan,39.964,1,0.0000,397.0,0,0,0.00147
267400,0.367442,112.8,1.0000,nan,41.459,1,0.0000,401.0,0,0,0.00152
273168,0.412481,102.8,0.0000,nan,43.810,1,0.0000,406.0,0,0,0.05547
278768,0.058297,101.6,1.0000,nan,40.025,1,0.0000,398.0,0,0,0.00102
284620,0.071659,102.9,1.0000,nan,39.084,1,0.0000,396.0,0,0,0.01353
291312,-0.284344,114.0,0.0000,nan,42.430,1,0.0000,404.0,0,0,0.03521
301616,-0.414342,153.4,0.0000,nan,109.656,1,1.0000,575.0,0,0,0.09040
307552,-0.175039,152.4,1.0000,nan,43.259,1,0.0000,405.0,0,0,0.00062
313712,0.399611,108.5,1.0000,nan,55.218,1,0.0000,437.0,0,0,0.00607
324016,-0.402346,151.4,0.5000,nan,38.287,2,0.0000,396.5,0,0,0.01915
329084,-0.252843,142.0,1.0000,nan,39.306,1,0.0000,398.0,0,0,0.00034
334544,0.409739,95.2,0.0000,nan,39.876,1,0.0000,399.0,0,0,0.08903
340172,0.117221,99.2,1.0000,nan,36.210,1,0.0000,399.0,0,0,0.00115
345268,0.168717,95.5,0.0000,nan,36.975,1,0.0000,392.0,0,0,0.02807
350476,-0.048712,92.1,0.0000,nan,34.430,1,0.0000,396.0,0,0,0.03893
355852,-0.090376,94.9,0.0000,nan,39.145,1,0.0000,397.0,0,0,0.08325
361536,0.573295,99.1,1.0000,nan,43.313,1,0.0000,407.0,0,0,0.00400
372036,-0.316770,150.2,0.0000,nan,39.032,1,0.0000,398.0,0,0,0.04652
382060,-0.398323,171.9,0.0000,nan,106.495,1,0.0000,574.0,0,0,0.09268
397544,-1.599651,246.8,0.0000,nan,112.537,1,1.0000,582.0,0,0,0.02912
408128,-0.534377,176.3,0.0000,nan,105.869,1,1.0000,573.0,0,0,0.07866
413504,-0.471945,144.5,0.0000,nan,42.209,1,0.0000,404.0,0,0,0.10096
424172,-0.767029,150.3,0.0000,nan,39.590,2,0.0000,400.0,0,0,0.08132
429912,0.005081,151.3,1.0000,nan,43.242,1,0.0000,411.0,0,0,0.00383
436100,0.419867,107.9,1.0000,nan,32.098,1,0.0000,379.0,0,0,0.00050
441588,0.398936,107.4,1.0000,nan,38.724,1,0.0000,397.0,0,0,0.01284
457408,-2.296034,201.6,0.0000,nan,114.407,1,1.0000,583.0,0,0,0.25509
463120,-1.916797,181.5,1.0000,nan,38.090,1,0.0000,402.0,0,0,0.01042
473452,-0.233806,146.7,1.0000,nan,40.708,2,0.0000,397.5,0,0,0.00158
480144,-0.089577,158.4,1.0000,nan,42.623,1,0.0000,404.0,0,0,0.00851
485464,0.735352,107.8,1.0000,nan,40.048,1,0.0000,397.0,0,0,0.00432
491288,0.090526,100.2,0.0000,nan,44.574,1,0.0000,408.0,0,0,0.03973
497896,-0.196411,112.2,0.0000,nan,54.143,1,0.0000,433.0,0,0,0.11699
507976,-0.611995,148.5,0.0000,nan,108.297,1,1.0000,573.0,0,0,0.06740
513296,-0.546759,144.6,0.0000,nan,34.300,1,0.0000,394.0,0,0,0.03458
518364,0.598201,92.7,1.0000,nan,30.258,1,0.0000,385.0,0,0,0.00636
524048,0.393312,97.4,1.0000,nan,35.099,1,0.0000,400.0,0,0,0.00269
529312,0.391248,97.6,1.0000,nan,35.151,1,0.0000,399.0,0,0,0.00263
534548,0.780532,94.2,1.0000,nan,34.597,1,0.0000,397.0,0,0,0.00084
539812,0.783985,94.1,1.0000,nan,33.678,1,0.0000,393.0,0,0,0.00352
545468,0.379481,98.2,1.0000,nan,34.927,1,0.0000,398.0,0,0,0.00211
555968,-0.239480,149.2,0.0000,nan,100.281,1,1.0000,576.0,0,0,0.03829
561092,-0.004231,143.9,1.0000,nan,32.285,1,0.0000,389.0,0,0,0.00095
571732,0.062411,149.6,0.0000,nan,100.501,1,1.0000,576.0,0,0,0.02161
578424,0.017148,159.9,1.0000,nan,38.231,1,0.0000,407.0,0,0,0.00190
583380,0.396298,103.8,0.0000,nan,31.732,1,0.0000,389.0,0,0,0.05617
589148,0.587669,96.7,1.0000,nan,37.688,1,0.0000,405.0,0,0,0.00214
594720,0.396535,101.2,0.0000,nan,35.600,1,0.0000,398.0,0,0,0.08284
600460,0.565030,101.5,1.0000,nan,39.967,1,0.0000,411.0,0,0,0.00062
606676,0.408303,108.2,1.0000,nan,28.254,1,0.0000,379.0,0,0,0.00027
612164,0.097573,107.7,0.0000,nan,34.074,1,0.0000,397.0,0,0,0.02244
617988,0.290958,101.6,1.0000,nan,37.161,1,0.0000,405.0,0,0,0.00932
628712,-0.222463,151.0,0.0000,nan,102.662,1,1.0000,580.0,0,0,0.05927
639016,-0.407149,174.3,0.0000,nan,101.978,1,1.0000,575.0,0,0,0.01695
645372,-0.386050,155.5,1.0000,nan,49.012,1,0.0000,433.0,0,0,0.02177
650832,0.141293,106.8,1.0000,nan,37.533,1,0.0000,403.0,0,0,0.00664
661724,-0.904931,163.0,0.0000,nan,43.688,2,0.0000,420.0,0,0,0.11646
666820,-0.316416,152.6,1.0000,nan,32.225,1,0.0000,389.0,0,0,0.00338
672056,0.043487,92.8,0.0000,nan,33.457,1,0.0000,393.0,0,0,0.08597
687092,-1.859278,191.7,0.0000,nan,101.265,1,1.0000,576.0,0,0,0.02185
692524,-1.432841,173.2,0.0000,nan,36.945,1,0.0000,399.0,0,0,0.07630
698124,0.195205,98.8,1.0000,nan,35.256,1,0.0000,396.0,0,0,0.01143
703164,0.449291,95.0,1.0000,nan,33.543,1,0.0000,391.0,0,0,0.00349
713216,-0.579814,142.7,0.0000,nan,98.876,1,1.0000,575.0,0,0,0.14741
718900,-0.629606,148.3,1.0000,nan,40.179,1,0.0000,407.0,0,0,0.00455
729372,-0.999130,149.9,1.0000,nan,100.252,1,1.0000,577.0,0,0,0.21772
734496,-0.615727,144.2,1.0000,nan,32.885,1,0.0000,389.0,0,0,0.00047
745136,-0.447351,149.6,0.0000,nan,98.978,1,1.0000,576.0,0,0,0.05958
750652,-0.075435,148.2,1.0000,nan,34.183,1,0.0000,395.0,0,0,0.00117
755692,0.776161,94.3,1.0000,nan,33.710,1,0.0000,392.0,0,0,0.00073
761432,0.430208,97.1,1.0000,nan,38.349,1,0.0000,403.0,0,0,0.00155
767004,-0.337452,100.9,0.0000,nan,38.202,1,0.0000,403.0,0,0,0.07273
777728,-0.636679,160.8,0.5000,nan,40.853,2,0.0000,415.0,0,0,0.03887
782600,-0.051965,150.6,1.0000,nan,35.936,1,0.0000,397.0,0,0,0.00328
788228,0.424009,95.6,1.0000,nan,36.308,1,0.0000,401.0,0,0,0.00647
793996,0.412036,102.0,1.0000,nan,39.764,1,0.0000,406.0,0,0,0.01053
