timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
5320,0.778819,95.0,1.0000,nan,27.054,1,0.0000,393.0,0,0,0.00404
10528,0.427935,94.2,1.0000,nan,28.195,1,0.0000,397.0,0,0,0.00192
16128,-0.118967,97.3,0.0000,nan,28.498,1,0.0000,398.0,0,0,0.02501
21812,0.215327,101.2,1.0000,nan,30.286,1,0.0000,404.0,0,0,0.00457
26992,0.331904,96.6,0.0000,nan,27.885,1,0.0000,396.0,0,0,0.20027
37100,-0.313527,144.8,1.0000,nan,26.519,2,0.0000,395.0,0,0,0.00644
42756,-0.412604,149.9,1.0000,nan,29.521,1,0.0000,402.0,0,0,0.00948
47908,0.436601,96.0,1.0000,nan,26.772,1,0.0000,390.0,0,0,0.00106
63560,-1.042071,197.4,0.0000,nan,80.405,1,1.0000,584.0,0,0,0.08973
69188,-1.362888,179.7,0.0000,nan,30.308,1,0.0000,404.0,0,0,0.04193
74508,-0.080167,97.7,0.0000,nan,25.665,1,0.0000,388.0,0,0,0.02926
80976,0.178421,107.4,1.0000,nan,30.145,1,0.0000,403.0,0,0,0.01000
86548,0.371514,108.2,1.0000,nan,28.834,1,0.0000,399.0,0,0,0.00038
92988,0.146309,108.4,0.0000,nan,37.942,1,0.0000,430.0,0,0,0.00934
98112,-0.080028,103.5,1.0000,nan,27.394,1,0.0000,394.0,0,0,0.00668
103432,0.571257,93.6,1.0000,nan,28.817,1,0.0000,399.0,0,0,0.00541
109116,0.782969,99.0,1.0000,nan,29.039,1,0.0000,400.0,0,0,0.00145
119560,0.079430,147.1,1.0000,nan,25.550,2,0.0000,391.5,0,0,0.00481
125748,-0.230796,156.6,0.0000,nan,35.559,1,0.0000,429.0,0,0,0.01239
141092,-1.342345,204.2,0.0000,nan,79.110,1,1.0000,572.0,0,0,0.09612
147308,-0.625143,183.1,1.0000,nan,38.191,1,0.0000,437.0,0,0,0.00264
158116,-0.379902,155.6,0.0000,nan,75.607,1,1.0000,583.0,0,0,0.06004
170744,-1.519628,198.8,0.0000,nan,77.077,1,1.0000,579.0,0,0,0.06561
176512,-0.713679,151.2,1.0000,nan,31.000,1,0.0000,408.0,0,0,0.00799
192192,-0.820643,202.6,0.0000,nan,81.500,1,1.0000,580.0,0,0,0.03768
197484,-0.573785,176.2,0.0000,nan,26.619,1,0.0000,392.0,0,0,0.04294
202636,0.226645,93.5,0.0000,nan,25.940,1,0.0000,395.0,0,0,0.06580
208208,-0.290821,96.4,0.0000,nan,26.102,1,0.0000,396.0,0,0,0.06331
213836,-0.421247,100.6,0.0000,nan,28.514,1,0.0000,403.0,0,0,0.17036
218960,-0.362868,95.6,0.0000,nan,26.003,1,0.0000,395.0,0,0,0.02022
224084,0.290536,91.8,1.0000,nan,23.967,1,0.0000,387.0,0,0,0.00815
234752,-0.453715,149.9,0.0000,nan,75.348,1,1.0000,581.0,0,0,0.04453
245952,-1.539845,206.2,0.0000,nan,37.110,1,0.0000,434.0,0,0,0.10956
252700,-0.660514,163.5,1.0000,nan,39.990,1,0.0000,445.0,0,0,0.00805
258468,0.537382,113.5,1.0000,nan,29.579,1,0.0000,405.0,0,0,0.00634
263788,0.452792,98.6,0.0000,nan,24.064,1,0.0000,388.0,0,0,0.03248
270116,0.224006,106.0,1.0000,nan,28.712,1,0.0000,403.0,0,0,0.00191
275828,0.050818,108.2,1.0000,nan,28.489,1,0.0000,404.0,0,0,0.02752
282296,-0.175643,109.7,0.0000,nan,28.360,1,0.0000,404.0,0,0,0.05450
287364,-0.529149,103.0,0.0000,nan,24.786,1,0.0000,391.0,0,0,0.09529
297668,-0.719135,146.7,0.5000,nan,26.870,2,0.0000,402.0,0,0,0.03970
302876,-0.764421,144.3,0.0000,nan,28.668,1,0.0000,399.0,0,0,0.08213
318444,-0.823578,197.2,0.0000,nan,77.822,1,0.0000,572.0,0,0,0.10566
324660,-0.159664,185.3,1.0000,nan,37.300,1,0.0000,430.0,0,0,0.00911
330036,0.738872,104.8,1.0000,nan,27.211,1,0.0000,394.0,0,0,0.01392
336252,0.746348,104.8,1.0000,nan,39.005,1,0.0000,437.0,0,0,0.00368
347060,-0.053271,155.6,1.0000,nan,27.876,2,0.0000,399.0,0,0,0.00203
353752,-0.076885,160.6,1.0000,nan,39.471,1,0.0000,440.0,0,0,0.00980
359352,0.354901,110.9,0.0000,nan,29.686,1,0.0000,402.0,0,0,0.08173
365204,-0.238205,102.6,0.0000,nan,30.198,1,0.0000,404.0,0,0,0.02945
370524,-0.418513,99.4,0.0000,nan,28.579,1,0.0000,399.0,0,0,0.04914
375928,-0.178074,96.2,1.0000,nan,28.229,1,0.0000,397.0,0,0,0.01911
381332,0.011825,96.6,1.0000,nan,26.556,1,0.0000,391.0,0,0,0.00493
386904,0.399304,99.0,1.0000,nan,28.116,1,0.0000,397.0,0,0,0.01150
392196,0.405958,97.1,0.0000,nan,28.837,1,0.0000,400.0,0,0,0.07028
402640,-0.131313,149.8,0.0000,nan,80.676,1,1.0000,588.0,0,0,0.02572
413252,-1.036313,202.8,0.0000,nan,29.374,1,0.0000,401.0,0,0,0.01231
418404,-0.173129,145.6,1.0000,nan,26.250,1,0.0000,390.0,0,0,0.00275
429072,-0.500628,150.2,0.0000,nan,79.002,1,1.0000,584.0,0,0,0.09227
434756,-0.349122,152.2,1.0000,nan,29.461,1,0.0000,400.0,0,0,0.00238
440412,0.390545,101.5,0.0000,nan,29.442,1,0.0000,401.0,0,0,0.10751
446516,0.158260,105.6,0.0000,nan,34.742,1,0.0000,421.0,0,0,0.15554
452956,0.057983,113.7,0.0000,nan,37.040,1,0.0000,430.0,0,0,0.01636
458360,0.056931,106.3,0.0000,nan,25.946,1,0.0000,390.0,0,0,0.12595
463484,0.191360,94.6,0.0000,nan,26.962,1,0.0000,393.0,0,0,0.06135
468944,0.112813,94.9,0.0000,nan,26.482,1,0.0000,392.0,0,0,0.02660
474152,0.222732,95.8,0.0000,nan,28.611,1,0.0000,399.0,0,0,0.12324
479752,0.061132,97.5,0.0000,nan,27.315,1,0.0000,394.0,0,0,0.04950
485884,0.173816,106.2,0.0000,nan,36.796,1,0.0000,427.0,0,0,0.08204
490504,0.049065,96.4,1.0000,nan,19.335,1,0.0000,367.0,0,0,0.01508
496692,0.084398,100.2,1.0000,nan,38.799,1,0.0000,437.0,0,0,0.00234
502516,0.558267,109.9,1.0000,nan,30.542,1,0.0000,405.0,0,0,0.00058
508928,0.408286,109.9,1.0000,nan,26.876,1,0.0000,393.0,0,0,0.00352
514500,0.404855,108.8,1.0000,nan,29.222,1,0.0000,401.0,0,0,0.00180
520268,0.118671,101.5,0.0000,nan,30.968,1,0.0000,407.0,0,0,0.10789
530572,-0.125078,145.8,1.0000,nan,26.279,2,0.0000,393.0,0,0,0.00086
536004,-0.245111,146.3,1.0000,nan,28.783,1,0.0000,399.0,0,0,0.00105
541492,-0.094940,97.7,0.0000,nan,31.008,1,0.0000,407.0,0,0,0.05898
547176,-0.141196,100.9,0.0000,nan,31.223,1,0.0000,408.0,0,0,0.05925
552468,0.107110,98.2,0.0000,nan,26.094,1,0.0000,390.0,0,0,0.02101
557844,-0.049437,96.0,0.0000,nan,30.862,1,0.0000,407.0,0,0,0.03275
563416,-0.102824,99.2,1.0000,nan,29.803,1,0.0000,403.0,0,0,0.00638
568988,-0.123723,99.8,0.0000,nan,29.027,1,0.0000,400.0,0,0,0.12703
574140,0.249489,95.4,1.0000,nan,26.851,1,0.0000,390.0,0,0,0.00793
580832,0.382721,107.8,0.0000,nan,40.386,1,0.0000,442.0,0,0,0.05277
591276,-0.174722,151.6,0.0000,nan,77.696,1,1.0000,578.0,0,0,0.02176
601972,-1.120577,186.0,0.0000,nan,77.329,1,0.0000,581.0,0,0,0.09737
607544,-0.156780,154.0,1.0000,nan,29.875,1,0.0000,402.0,0,0,0.00087
617988,-0.649347,145.2,0.5000,nan,27.153,2,0.0000,397.0,0,0,0.08142
623112,-0.802286,140.6,1.0000,nan,27.446,1,0.0000,394.0,0,0,0.00251
628488,0.170387,94.2,1.0000,nan,26.827,1,0.0000,393.0,0,0,0.00326
