timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
5712,0.778313,102.0,1.0000,nan,29.316,1,0.0000,401.0,0,0,0.00056
11172,0.079375,99.7,0.0000,nan,26.860,1,0.0000,392.0,0,0,0.03767
26656,-1.606794,198.5,0.0000,nan,79.240,1,1.0000,573.0,0,0,0.08299
31976,-1.307678,175.4,0.0000,nan,25.096,1,0.0000,392.0,0,0,0.01231
37464,-0.122890,97.2,1.0000,nan,27.766,1,0.0000,400.0,0,0,0.01013
42728,-0.255529,95.9,0.0000,nan,26.768,1,0.0000,394.0,0,0,0.11110
48132,-0.597042,95.5,0.0000,nan,25.975,1,0.0000,395.0,0,0,0.08889
58576,-0.503118,149.7,0.5000,nan,26.897,2,0.0000,401.5,0,0,0.04096
65296,-0.221638,161.6,0.0000,nan,39.632,1,0.0000,438.0,0,0,0.01234
71092,0.445160,112.8,1.0000,nan,27.754,1,0.0000,395.0,0,0,0.00945
76496,0.766533,100.7,1.0000,nan,27.442,1,0.0000,396.0,0,0,0.00412
86632,-0.555710,145.3,0.5000,nan,26.697,2,0.0000,397.5,0,0,0.06267
97356,-1.166208,199.0,1.0000,nan,30.127,1,0.0000,401.0,0,0,0.00243
107884,-0.742869,177.4,1.0000,nan,29.110,2,0.0000,403.0,0,0,0.00621
113288,-0.556193,144.4,1.0000,nan,26.496,1,0.0000,392.0,0,0,0.00251
118776,0.391642,98.0,1.0000,nan,28.168,1,0.0000,399.0,0,0,0.01337
123676,0.380220,92.1,1.0000,nan,26.167,1,0.0000,393.0,0,0,0.01065
130228,0.515065,104.6,1.0000,nan,39.598,1,0.0000,440.0,0,0,0.01112
140700,-0.081453,153.6,1.0000,nan,26.378,2,0.0000,397.0,0,0,0.00340
146076,-0.421876,146.5,1.0000,nan,29.051,1,0.0000,400.0,0,0,0.01122
151648,0.554525,98.3,1.0000,nan,31.043,1,0.0000,408.0,0,0,0.01067
158620,0.053690,114.4,0.0000,nan,40.945,1,0.0000,441.0,0,0,0.01087
169064,-0.241574,153.2,0.0000,nan,80.260,1,1.0000,586.0,0,0,0.06219
174692,-0.392689,151.1,0.0000,nan,27.775,1,0.0000,395.0,0,0,0.03974
180152,0.566749,99.6,1.0000,nan,29.682,1,0.0000,402.0,0,0,0.01104
185696,0.113075,98.8,0.0000,nan,30.377,1,0.0000,404.0,0,0,0.04957
191268,-0.464636,99.8,0.0000,nan,27.382,1,0.0000,394.0,0,0,0.05809
201712,-0.523810,149.0,1.0000,nan,30.192,1,0.0000,404.0,0,0,0.00163
207256,-0.301845,147.5,0.0000,nan,29.193,1,0.0000,400.0,0,0,0.05399
217560,-0.404001,142.6,0.0000,nan,77.895,1,1.0000,576.0,0,0,0.06657
222824,-0.414071,144.2,0.0000,nan,28.046,1,0.0000,396.0,0,0,0.06161
228536,0.423887,98.6,1.0000,nan,30.967,1,0.0000,406.0,0,0,0.00229
240268,-0.328186,165.8,0.0000,nan,79.806,1,1.0000,582.0,0,0,0.03277
245476,-0.550551,148.8,0.0000,nan,26.906,1,0.0000,393.0,0,0,0.11480
250544,0.174939,91.7,0.0000,nan,25.334,1,0.0000,387.0,0,0,0.10407
257012,0.195778,105.0,0.0000,nan,38.366,1,0.0000,431.0,0,0,0.03493
263816,0.032217,120.6,0.0000,nan,40.993,1,0.0000,444.0,0,0,0.05935
274344,-0.253888,155.0,0.0000,nan,75.230,1,1.0000,569.0,0,0,0.04910
284788,-2.550742,194.8,0.0000,nan,30.544,1,0.0000,405.0,0,0,0.17496
290472,-1.910882,148.8,0.0000,nan,29.802,1,0.0000,401.0,0,0,0.04908
295400,0.587959,94.1,1.0000,nan,26.989,1,0.0000,393.0,0,0,0.00051
307076,-0.354418,159.2,0.5000,nan,34.806,2,0.0000,422.5,0,0,0.02978
312452,0.056280,146.0,1.0000,nan,28.706,1,0.0000,398.0,0,0,0.00095
317856,0.781099,96.4,1.0000,nan,27.691,1,0.0000,395.0,0,0,0.00122
328440,-0.236353,153.0,0.0000,nan,77.580,1,1.0000,576.0,0,0,0.13682
339808,-2.064702,187.4,0.0000,nan,35.444,2,0.0000,424.0,0,0,0.04141
345436,-0.992495,147.7,1.0000,nan,27.840,1,0.0000,395.0,0,0,0.00104
350756,0.412404,98.2,1.0000,nan,26.813,1,0.0000,392.0,0,0,0.01703
356440,0.056551,99.1,1.0000,nan,27.709,1,0.0000,395.0,0,0,0.00339
362152,0.418118,102.7,1.0000,nan,29.546,1,0.0000,401.0,0,0,0.00764
367640,0.424955,100.0,0.0000,nan,27.305,1,0.0000,394.0,0,0,0.07967
373016,0.581795,97.5,1.0000,nan,26.903,1,0.0000,393.0,0,0,0.00203
383460,-0.386954,136.6,0.6667,nan,24.179,3,0.0000,386.0,0,0,0.02179
393652,-1.104346,172.0,0.5000,nan,26.107,2,0.0000,393.0,0,0,0.02560
398188,-0.394471,136.7,1.0000,nan,20.434,1,0.0000,370.0,0,0,0.01226
404908,0.454235,104.3,0.0000,nan,39.362,1,0.0000,438.0,0,0,0.01817
415688,-0.017642,146.6,1.0000,nan,25.698,3,0.0000,392.0,0,0,0.01053
426076,-0.518205,176.5,1.0000,nan,26.751,2,0.0000,395.0,0,0,0.00352
432572,-0.097289,157.1,1.0000,nan,37.960,1,0.0000,432.0,0,0,0.00465
439404,0.706457,121.2,1.0000,nan,41.575,1,0.0000,445.0,0,0,0.01307
444612,0.382844,108.4,1.0000,nan,28.063,1,0.0000,397.0,0,0,0.00370
450352,0.581513,98.7,1.0000,nan,29.701,1,0.0000,402.0,0,0,0.00229
455924,0.764644,101.0,1.0000,nan,30.948,1,0.0000,404.0,0,0,0.00521
466144,-0.800849,141.9,0.0000,nan,24.517,2,0.0000,387.0,0,0,0.12154
472668,-0.678055,155.8,0.0000,nan,27.830,1,0.0000,395.0,0,0,0.09129
478044,0.155156,107.7,0.0000,nan,27.301,1,0.0000,394.0,0,0,0.07349
484484,0.531872,107.0,1.0000,nan,27.515,1,0.0000,395.0,0,0,0.00071
490252,0.080489,110.8,0.0000,nan,30.077,1,0.0000,403.0,0,0,0.02122
495824,-0.114022,101.2,1.0000,nan,27.725,1,0.0000,393.0,0,0,0.00442
502180,-0.434131,108.2,0.0000,nan,39.902,1,0.0000,440.0,0,0,0.09393
512680,-0.361715,148.8,0.0000,nan,79.833,1,1.0000,586.0,0,0,0.09554
518616,0.244732,131.3,1.0000,nan,32.916,1,0.0000,413.0,0,0,0.00852
523432,0.779591,95.5,1.0000,nan,20.102,1,0.0000,369.0,0,0,0.01106
529060,0.438494,96.3,1.0000,nan,31.246,1,0.0000,408.0,0,0,0.01204
534520,0.564505,99.6,1.0000,nan,27.090,1,0.0000,393.0,0,0,0.00353
539812,0.035872,96.5,0.0000,nan,29.231,1,0.0000,398.0,0,0,0.10413
544908,0.170690,92.8,1.0000,nan,26.705,1,0.0000,392.0,0,0,0.00504
550200,0.722051,93.0,1.0000,nan,28.211,1,0.0000,396.0,0,0,0.01650
555492,0.743666,94.6,1.0000,nan,27.339,1,0.0000,394.0,0,0,0.00747
561176,0.475964,98.6,1.0000,nan,29.139,1,0.0000,400.0,0,0,0.00573
566832,-0.273618,101.5,0.0000,nan,32.539,1,0.0000,413.0,0,0,0.12112
571872,-0.207529,96.2,0.0000,nan,25.652,1,0.0000,388.0,0,0,0.09267
577248,0.246263,93.7,0.0000,nan,27.578,1,0.0000,395.0,0,0,0.03733
588476,-0.625458,156.0,0.0000,nan,77.079,1,0.0000,572.0,0,0,0.11163
595308,-0.121688,160.2,1.0000,nan,41.543,1,0.0000,445.0,0,0,0.00475
600516,0.460171,108.4,1.0000,nan,28.393,1,0.0000,397.0,0,0,0.00094
606172,0.249065,97.8,0.0000,nan,28.776,1,0.0000,399.0,0,0,0.25473
611772,0.221127,100.8,1.0000,nan,30.340,1,0.0000,404.0,0,0,0.00255
617148,0.253130,98.1,1.0000,nan,27.132,1,0.0000,393.0,0,0,0.00068
622160,0.454058,92.8,1.0000,nan,24.817,1,0.0000,385.0,0,0,0.00402
627508,0.455467,93.5,1.0000,nan,28.644,1,0.0000,398.0,0,0,0.00178
632912,0.588753,96.2,1.0000,nan,28.571,1,0.0000,395.0,0,0,0.00801
639604,0.718423,109.7,1.0000,nan,39.478,1,0.0000,437.0,0,0,0.02445
645120,0.363060,109.7,1.0000,nan,27.103,1,0.0000,393.0,0,0,0.00846
652148,0.407999,114.4,1.0000,nan,32.394,1,0.0000,411.0,0,0,0.00149
657776,0.759658,113.4,1.0000,nan,27.781,1,0.0000,395.0,0,0,0.00408
