timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
11452,-1.324959,204.5,0.0000,nan,33.067,1,0.0000,415.0,0,0,0.04352
24780,-1.250367,234.1,1.0000,nan,64.685,1,0.0000,526.0,0,0,0.04906
34328,-1.163686,201.8,0.0000,nan,60.578,1,0.0000,518.0,0,0,0.06277
39032,-0.740645,127.6,0.0000,nan,15.229,1,0.0000,355.0,0,0,0.19400
45668,-0.178044,106.9,1.0000,nan,34.870,1,0.0000,422.0,0,0,0.01720
59864,-0.714306,194.4,1.0000,nan,83.795,1,1.0000,599.0,0,0,0.13986
65884,-0.357781,177.1,1.0000,nan,26.129,1,0.0000,395.0,0,0,0.01182
77448,0.063438,168.0,0.0000,nan,79.939,1,1.0000,593.0,0,0,0.01329
89684,-0.476664,223.0,0.0000,nan,62.245,1,0.0000,526.0,0,0,0.05704
102228,-1.267967,199.2,0.0000,nan,79.987,1,1.0000,599.0,0,0,0.12952
118888,-1.869251,271.6,0.0000,nan,80.365,1,0.0000,600.0,0,0,0.09829
132860,-1.546017,270.8,0.0000,nan,54.549,1,0.0000,505.0,0,0,0.05177
146664,-1.421406,253.3,0.0000,nan,81.108,1,1.0000,599.0,0,0,0.02947
153244,-0.690344,180.4,0.0000,nan,31.465,1,0.0000,415.0,0,0,0.13228
162344,0.026727,143.1,1.0000,nan,53.217,1,0.0000,508.0,0,0,0.01383
170884,-0.119186,162.2,0.0000,nan,46.998,1,0.0000,483.0,0,0,0.01678
180600,0.016087,152.9,0.5000,nan,27.428,2,0.0000,409.0,0,0,0.03226
189728,-0.475155,169.8,0.0000,nan,52.965,1,0.0000,507.0,0,0,0.09115
200536,-0.427296,185.0,0.0000,nan,68.732,1,0.0000,569.0,0,0,0.02679
213836,-0.287760,226.9,1.0000,nan,78.363,1,1.0000,599.0,0,0,0.04018
224168,-0.332955,215.1,0.0000,nan,50.296,1,0.0000,493.0,0,0,0.05383
240828,-1.488214,248.7,0.0000,nan,79.562,1,1.0000,597.0,0,0,0.06920
253232,-1.554795,255.1,0.0000,nan,62.538,1,0.0000,532.0,0,0,0.05225
266532,-0.431241,203.8,0.0000,nan,77.470,1,1.0000,599.0,0,0,0.01784
279272,-0.720633,209.0,0.0000,nan,65.776,1,0.0000,558.0,0,0,0.05994
293244,-1.418871,243.4,0.0000,nan,77.627,1,1.0000,596.0,0,0,0.07413
306152,-1.684915,210.2,0.0000,nan,77.675,1,1.0000,599.0,0,0,0.34133
313068,-1.724958,172.0,0.0000,nan,13.222,1,0.0000,351.0,0,0,0.20859
319872,-0.489895,131.2,1.0000,nan,32.854,1,0.0000,426.0,0,0,0.06807
328356,-0.126586,138.7,1.0000,nan,14.430,1,0.0000,356.0,0,0,0.01091
334320,0.201254,137.9,1.0000,nan,31.772,1,0.0000,422.0,0,0,0.01025
343812,-0.049969,143.5,0.0000,nan,32.353,1,0.0000,422.0,0,0,0.03896
357952,-0.985215,221.8,1.0000,nan,77.879,1,1.0000,597.0,0,0,0.09105
367724,-1.010009,214.0,0.0000,nan,32.480,1,0.0000,423.0,0,0,0.16995
384440,-1.559071,250.2,0.0000,nan,80.624,1,1.0000,599.0,0,0,0.04211
401100,-3.027961,298.0,0.0000,nan,81.210,1,1.0000,600.0,0,0,0.04209
417564,-2.593141,295.7,0.0000,nan,81.029,1,1.0000,597.0,0,0,0.06126
426412,-0.877737,169.7,0.0000,nan,59.160,1,0.0000,521.0,0,0,0.06733
440104,-2.043784,217.9,0.0000,nan,75.883,1,1.0000,593.0,0,0,0.79278
451780,-2.444697,230.0,0.0000,nan,75.698,1,1.0000,597.0,0,0,0.08605
465220,-1.258979,236.6,0.0000,nan,77.173,1,1.0000,599.0,0,0,0.07162
476952,-1.227482,229.9,0.0000,nan,76.511,1,1.0000,600.0,0,0,0.00071
486052,-0.485744,193.9,1.0000,nan,31.874,1,0.0000,422.0,0,0,0.00360
495684,-0.591377,172.8,0.0000,nan,31.046,1,0.0000,418.0,0,0,0.11094
507976,-0.982998,205.2,0.0000,nan,77.312,1,1.0000,597.0,0,0,0.03811
517496,-0.911677,176.4,0.5000,nan,26.770,2,0.0000,407.5,0,0,0.03469
