timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
6580,0.122093,117.5,1.0000,nan,34.739,1,0.0000,419.0,0,0,0.00268
15876,0.402787,126.7,0.5000,nan,24.541,2,0.0000,387.0,0,0,0.01554
32284,-0.783750,232.2,0.0000,nan,84.126,1,1.0000,595.0,0,0,0.01258
43960,-0.986822,194.0,0.0000,nan,83.846,1,1.0000,599.0,0,0,0.09967
49700,-0.592615,158.1,0.0000,nan,33.067,1,0.0000,417.0,0,0,0.04760
63728,-0.849695,187.0,0.0000,nan,81.394,1,1.0000,587.0,0,0,0.13265
75292,-1.408043,230.1,1.0000,nan,33.933,1,0.0000,418.0,0,0,0.01416
86744,-1.931088,216.1,0.0000,nan,81.269,1,1.0000,590.0,0,0,0.25470
100660,-2.125631,239.3,0.0000,nan,83.566,1,1.0000,595.0,0,0,0.05685
107268,-0.703530,180.9,0.0000,nan,34.343,1,0.0000,419.0,0,0,0.06244
118804,-0.883765,167.3,0.0000,nan,82.046,1,1.0000,596.0,0,0,0.12232
128184,-1.382160,195.1,0.0000,nan,62.653,1,0.0000,521.0,0,0,0.06576
141988,-1.545188,218.0,0.0000,nan,59.920,1,0.0000,508.0,0,0,0.04920
148540,-0.972563,178.7,0.0000,nan,34.169,1,0.0000,418.0,0,0,0.04084
162624,-1.996327,192.3,0.0000,nan,59.083,1,0.0000,505.0,0,0,0.09592
169176,-2.377343,181.9,0.0000,nan,33.993,1,0.0000,416.0,0,0,0.06160
175196,0.129857,111.9,1.0000,nan,34.435,1,0.0000,421.0,0,0,0.00560
186172,-0.217046,161.4,0.5000,nan,32.548,2,0.0000,417.0,0,0,0.04328
200340,-1.179508,237.5,0.0000,nan,63.623,1,0.0000,521.0,0,0,0.03560
209692,-1.231718,208.8,0.0000,nan,62.095,1,0.0000,520.0,0,0,0.04482
219212,-0.755027,174.9,0.0000,nan,34.484,1,0.0000,420.0,0,0,0.18981
230692,-1.080482,183.2,0.0000,nan,81.587,1,1.0000,595.0,0,0,0.06389
236712,-1.120273,161.4,0.0000,nan,27.660,1,0.0000,396.0,0,0,0.16609
242928,0.153525,111.0,1.0000,nan,30.348,1,0.0000,405.0,0,0,0.01925
257012,-0.385434,190.5,0.0000,nan,84.134,1,1.0000,595.0,0,0,0.01971
263564,-0.534803,181.3,0.0000,nan,33.991,1,0.0000,418.0,0,0,0.07365
273504,-0.340282,150.9,0.0000,nan,65.509,1,0.0000,535.0,0,0,0.06417
287532,-0.788284,225.2,1.0000,nan,59.921,1,0.0000,508.0,0,0,0.01559
299040,-1.445880,230.5,0.0000,nan,82.791,1,1.0000,597.0,0,0,0.11903
310828,-1.578695,189.9,0.0000,nan,83.034,1,1.0000,600.0,0,0,0.21801
318864,-0.973800,178.2,0.0000,nan,59.616,1,0.0000,516.0,0,0,0.03174
331100,-0.757140,189.5,0.5000,nan,36.020,2,0.0000,428.5,0,0,0.04300
342552,-1.263302,217.0,0.0000,nan,80.296,1,1.0000,590.0,0,0,0.05666
356328,-1.425763,237.9,0.0000,nan,80.984,1,0.0000,587.0,0,0,0.07803
372932,-2.737412,279.1,1.0000,nan,86.732,1,1.0000,598.0,0,0,0.34506
384496,-1.160150,195.6,0.0000,nan,79.679,1,1.0000,596.0,0,0,0.00154
398244,-1.286374,238.6,0.0000,nan,79.321,1,1.0000,587.0,0,0,0.03728
408268,-0.814659,213.1,1.0000,nan,37.918,1,0.0000,432.0,0,0,0.05298
417284,-0.111971,174.7,1.0000,nan,33.562,1,0.0000,418.0,0,0,0.00658
426440,0.013559,167.7,1.0000,nan,34.800,1,0.0000,422.0,0,0,0.00324
433132,0.371813,144.0,1.0000,nan,34.277,1,0.0000,420.0,0,0,0.01513
441868,-0.437578,140.0,0.0000,nan,33.659,1,0.0000,417.0,0,0,0.11984
453376,-1.618869,188.5,0.0000,nan,33.547,1,0.0000,418.0,0,0,0.08372
467656,-1.651398,243.8,0.0000,nan,64.332,1,0.0000,525.0,0,0,0.02656
479276,-1.341944,194.7,0.0000,nan,82.071,1,1.0000,600.0,0,0,0.18500
489692,-2.411201,206.6,0.0000,nan,79.115,1,1.0000,595.0,0,0,0.19205
501648,-1.217587,199.6,0.0000,nan,81.274,1,1.0000,598.0,0,0,0.03519
