timestep,correct_full,correct_random,correct_kv_norm,correct_learned,retention,evict_attn_percentile,evict_mean_pos_frac,evict_sink_frac,evict_generated_frac,truncation_rate
2000992,0.7422,0.5859,0.5703,0.5000,0.5895,nan,0.5261,0.0000,0.6878,0.2891
2000488,0.7422,0.5859,0.5703,0.5625,0.6526,nan,0.5672,0.0000,0.7573,0.0391
