timestep,correct_full,correct_random,correct_kv_norm,correct_learned,retention,evict_attn_percentile,evict_mean_pos_frac,evict_sink_frac,evict_generated_frac,truncation_rate
362964,0.7778,0.0000,0.0370,0.1111,0.0952,nan,0.7510,0.0000,0.8433,0.4074
715540,0.7778,0.0000,0.0370,0.0370,0.0476,nan,0.6670,0.0000,0.7979,0.7778
1063636,0.7778,0.0000,0.0370,0.0741,0.0952,nan,0.6590,0.0000,0.7622,0.4074
1404928,0.7778,0.0000,0.0370,0.0741,0.0952,nan,0.6413,0.0000,0.7608,0.5185
