timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
8904,-0.840991,159.0,0.0000,nan,27.737,1,0.0000,358.0,0,0,0.00093
24304,-1.635377,230.9,0.0000,nan,119.260,1,1.0000,718.0,0,0,0.00101
51016,-3.044194,410.4,0.0000,nan,130.714,1,1.0000,744.0,0,0,0.00066
66164,-1.295251,255.4,0.0000,nan,23.860,2,0.0000,347.0,0,0,0.00037
82852,-1.711373,234.2,0.0000,nan,120.855,1,1.0000,719.0,0,0,0.00116
101864,-2.605152,340.1,0.0000,nan,53.776,1,0.0000,453.0,0,0,0.00069
122724,-2.219815,343.6,0.0000,nan,132.597,1,1.0000,755.0,0,0,0.00122
144060,-2.191190,334.2,0.0000,nan,57.156,2,0.0000,475.5,0,0,0.00051
157752,-1.629916,292.6,0.0000,nan,112.656,1,0.0000,716.0,0,0,0.00067
162428,-0.843320,180.1,0.0000,nan,6.555,1,0.0000,282.0,0,0,0.00019
173096,-0.633110,150.4,0.0000,nan,67.942,1,0.0000,530.0,0,0,0.00062
199024,-7.070356,353.0,0.0000,nan,119.326,1,1.0000,715.0,0,0,0.00163
201208,-6.426825,226.2,0.0000,nan,9.924,1,0.0000,294.0,0,0,0.00030
207060,-0.273637,75.9,0.0000,nan,32.671,1,0.0000,384.0,0,0,0.00049
232428,-2.163271,302.4,0.0000,nan,119.795,1,1.0000,718.0,0,0,0.00082
248248,-1.933496,317.6,0.0000,nan,114.434,1,1.0000,724.0,0,0,0.00223
263424,-2.489547,256.7,0.0000,nan,24.603,2,0.0000,355.0,0,0,0.00038
280056,-2.391459,230.8,0.0000,nan,114.298,1,1.0000,719.0,0,0,0.00327
295624,-2.591728,304.4,0.0000,nan,45.184,1,0.0000,431.0,0,0,0.00059
313124,-1.521747,284.8,0.0000,nan,123.403,1,1.0000,755.0,0,0,0.00116
336504,-1.964438,401.1,0.0000,nan,97.614,1,0.0000,620.0,0,0,0.00080
362236,-2.640695,447.6,0.0000,nan,122.620,1,1.0000,717.0,0,0,0.00128
369068,-1.214126,158.7,0.0000,nan,53.918,1,0.0000,471.0,0,0,0.00078
387072,-1.598424,260.2,0.0000,nan,38.543,2,0.0000,409.5,0,0,0.00062
400820,-0.603696,179.2,0.0000,nan,117.293,1,1.0000,715.0,0,0,0.00074
418768,-1.999094,327.2,0.0000,nan,46.555,1,0.0000,428.0,0,0,0.00026
434000,-2.158495,311.3,0.0000,nan,116.475,1,1.0000,718.0,0,0,0.00090
456904,-1.332910,371.4,0.0000,nan,129.895,1,1.0000,744.0,0,0,0.00061
483028,-2.212823,450.6,0.0000,nan,129.646,1,1.0000,736.0,0,0,0.00077
498680,-1.508647,299.5,0.0000,nan,121.734,1,1.0000,719.0,0,0,0.00115
506828,-1.146890,248.8,0.0000,nan,36.202,1,0.0000,387.0,0,0,0.00059
524720,-1.564173,244.8,0.0000,nan,128.252,1,1.0000,740.0,0,0,0.00154
542192,-2.156982,334.9,0.0000,nan,34.893,1,0.0000,383.0,0,0,0.00049
560616,-0.979159,316.0,0.5000,nan,50.073,2,0.0000,443.0,0,0,0.00058
583408,-1.207759,311.8,0.0000,nan,125.495,1,1.0000,717.0,0,0,0.00076
597688,-2.094980,276.4,0.0000,nan,6.830,1,0.0000,282.0,0,0,0.00022
619472,-2.562143,336.9,0.0000,nan,135.157,1,1.0000,759.0,0,0,0.00156
630308,-0.109016,170.4,0.0000,nan,20.118,4,0.0000,333.2,0,0,0.00032
647584,-0.436643,286.9,0.0000,nan,43.322,1,0.0000,413.0,0,0,0.00026
