97804,0.8125,0.0625,0.0625,0.0000,0.0000,nan,0.9249,0.0000,1.0000,0.3125
172816,0.8125,0.0625,0.0625,0.0000,0.0000,nan,0.9249,0.0000,1.0000,0.3125
247492,0.8125,0.0625,0.0625,0.0000,0.0000,nan,0.9249,0.0000,1.0000,0.3125
296016,0.8125,0.0625,0.0625,0.0000,0.0000,nan,0.9249,0.0000,1.0000,0.3125
366716,0.8125,0.0625,0.0625,0.0000,0.0000,nan,0.9124,0.0000,1.0000,0.3125
