timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
2369164,-2.725713,338.1,0.0000,nan,144.158,1,1.0000,727.0,0,0,0.15677
2395456,-2.107352,397.7,0.0000,nan,144.502,1,1.0000,724.0,0,0,0.12554
2421636,-2.294490,468.7,0.0000,nan,146.525,1,0.0000,738.0,0,0,0.15851
2438268,-1.171761,297.6,0.0000,nan,45.750,2,0.0000,411.5,0,0,0.02891
2450616,-0.744694,209.6,0.0000,nan,93.310,1,0.0000,572.0,0,0,0.06965
2472036,-1.373542,290.9,0.0000,nan,57.082,2,0.0000,445.0,0,0,0.02768
2478196,-1.125395,211.9,0.0000,nan,43.068,1,0.0000,399.0,0,0,0.03623
2496256,-0.888190,232.8,0.0000,nan,53.555,1,0.0000,430.0,0,0,0.03919
2515744,-2.576087,278.8,0.0000,nan,138.653,1,1.0000,717.0,0,0,0.58519
2521260,-2.246180,188.8,0.0000,nan,36.604,1,0.0000,378.0,0,0,0.05950
2538060,-1.043682,214.0,0.0000,nan,30.364,1,0.0000,355.0,0,0,0.00887
2549876,-1.227698,274.4,0.0000,nan,69.536,1,0.0000,485.0,0,0,0.05321
2553292,-0.475639,129.0,0.0000,nan,14.226,1,0.0000,303.0,0,0,0.00420
2569224,-0.002747,216.3,0.0000,nan,38.582,2,0.0000,386.5,0,0,0.01429
2574712,-0.038988,212.1,0.0000,nan,33.124,1,0.0000,365.0,0,0,0.03666
2596832,-1.033754,265.5,0.0000,nan,148.595,1,1.0000,744.0,0,0,0.20199
2619344,-0.518388,338.0,0.0000,nan,141.372,1,1.0000,736.0,0,0,0.01691
2634324,-0.421950,236.8,0.0000,nan,35.604,2,0.0000,376.0,0,0,0.03542
2641744,-0.362393,173.6,0.0000,nan,9.950,1,0.0000,291.0,0,0,0.00154
2654456,-0.313689,173.5,0.0000,nan,100.944,1,0.0000,605.0,0,0,0.06148
2674308,-1.218859,307.8,0.0000,nan,73.885,1,0.0000,494.0,0,0,0.22711
2692620,-0.345526,193.4,0.0000,nan,134.107,1,1.0000,717.0,0,0,0.05530
2713088,-1.049496,305.7,0.0000,nan,56.139,2,0.0000,450.0,0,0,0.03834
2732324,-0.465712,180.6,0.0000,nan,31.843,4,0.0000,366.2,0,0,0.02356
2753072,-0.868239,353.8,0.0000,nan,137.985,1,1.0000,727.0,0,0,0.08156
2760800,-0.548656,252.2,0.0000,nan,47.426,1,0.0000,427.0,0,0,0.06753
2777964,0.159281,236.2,0.0000,nan,75.125,1,0.0000,523.0,0,0,0.07429
2802800,0.124052,388.1,0.0000,nan,112.163,1,0.0000,665.0,0,0,0.05802
2812040,0.008473,291.8,0.0000,nan,33.803,1,0.0000,369.0,0,0,0.02979
2819796,0.022916,156.5,0.0000,nan,66.618,1,0.0000,497.0,0,0,0.06953
2834272,-2.444201,217.9,0.0000,nan,125.744,1,1.0000,740.0,0,0,0.90398
2861768,-3.980875,415.6,0.0000,nan,146.674,1,1.0000,755.0,0,0,0.18080
2876944,-3.126441,368.6,0.0000,nan,24.491,1,0.0000,336.0,0,0,0.01514
2893912,-1.870900,312.0,0.0000,nan,138.990,1,1.0000,729.0,0,0,0.00819
2910712,-0.064697,190.4,0.0000,nan,27.246,4,0.0000,350.2,0,0,0.02064
2925720,-0.239773,297.6,0.0000,nan,129.646,1,0.0000,695.0,0,0,0.06000
2944536,-0.280568,177.7,0.0000,nan,137.155,1,1.0000,715.0,0,0,0.01070
2957612,0.102251,210.2,0.0000,nan,36.634,2,0.0000,378.5,0,0,0.02664
2979788,-0.604170,294.2,0.0000,nan,141.801,1,1.0000,739.0,0,0,0.01758
3001012,-1.337836,396.8,0.0000,nan,135.050,1,1.0000,711.0,0,0,0.12779
3017532,-0.697679,302.8,0.0000,nan,49.899,2,0.0000,428.5,0,0,0.07039
3025288,-0.206748,174.1,0.0000,nan,68.827,1,0.0000,497.0,0,0,0.05970
3052364,-1.663986,349.3,0.0000,nan,146.301,1,1.0000,741.0,0,0,0.03191
3060400,-0.870979,293.2,0.0000,nan,55.147,1,0.0000,438.0,0,0,0.03041
3065216,0.304268,115.8,0.0000,nan,25.820,1,0.0000,340.0,0,0,0.05835
3091032,-0.587935,296.4,0.0000,nan,144.157,1,1.0000,719.0,0,0,0.01338
3099628,-0.499922,198.2,0.0000,nan,25.865,2,0.0000,344.0,0,0,0.02555
3116904,-1.409659,248.6,0.0000,nan,42.954,3,0.0000,402.0,0,0,0.03520
3122700,-0.633244,151.2,0.0000,nan,42.233,1,0.0000,400.0,0,0,0.01504
3132304,0.128680,143.4,0.0000,nan,60.296,1,0.0000,460.0,0,0,0.11108
3142524,-0.088337,181.4,0.0000,nan,37.117,1,0.0000,375.0,0,0,0.03912
3168872,-1.933035,351.5,0.0000,nan,151.074,1,1.0000,744.0,0,0,0.41387
3185084,-0.996076,279.0,0.0000,nan,36.290,2,0.0000,376.5,0,0,0.05152
3197432,-0.081310,279.8,1.0000,nan,88.714,1,0.0000,550.0,0,0,0.04030
3211908,-0.524902,250.5,0.0000,nan,142.222,1,1.0000,740.0,0,0,0.23160
3221260,-0.499722,234.2,0.0000,nan,30.062,1,0.0000,352.0,0,0,0.00853
3228540,0.122648,154.9,0.0000,nan,56.620,1,0.0000,443.0,0,0,0.02169
3245872,-0.256334,237.2,0.0000,nan,46.504,1,0.0000,404.0,0,0,0.01901
3266284,-0.704746,213.7,0.0000,nan,42.629,3,0.0000,397.0,0,0,0.02054
3283364,-0.802201,270.8,0.0000,nan,30.550,2,0.0000,358.5,0,0,0.00890
3300780,-1.135224,184.4,0.0000,nan,138.911,1,1.0000,725.0,0,0,0.37373
3326400,-3.183542,399.7,0.0000,nan,137.118,1,1.0000,702.0,0,0,0.26577
