timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
981652,-0.188180,204.1,0.0000,nan,90.493,1,1.0000,762.0,0,0,0.00000
998004,-0.293577,282.7,0.0000,nan,81.870,1,1.0000,708.0,0,0,0.00000
1006572,0.077390,189.8,1.0000,nan,12.019,2,0.0000,325.5,0,0,0.00000
1014636,0.480331,111.1,0.0000,nan,39.839,1,0.0000,479.0,0,0,0.00000
1017212,0.483411,107.0,1.0000,nan,13.213,1,0.0000,326.0,0,0,0.00000
1025584,0.496886,106.7,0.0000,nan,18.654,1,0.0000,355.0,0,0,0.00000
1041936,-0.284292,260.7,0.0000,nan,91.293,1,1.0000,772.0,0,0,0.00000
1044148,0.062922,205.0,1.0000,nan,11.039,1,0.0000,319.0,0,0,0.00000
1056048,0.717619,139.1,1.0000,nan,42.206,1,0.0000,473.0,0,0,0.00000
1060612,0.721657,139.6,1.0000,nan,21.773,1,0.0000,377.0,0,0,0.00000
1066492,0.498318,99.3,1.0000,nan,29.511,1,0.0000,421.0,0,0,0.00000
1084272,0.056504,224.8,1.0000,nan,80.619,1,1.0000,697.0,0,0,0.00000
1097124,-0.161581,160.2,0.8000,nan,6.084,5,0.0000,290.8,0,0,0.00000
1107344,-0.539211,241.0,0.0000,nan,54.373,1,0.0000,560.0,0,0,0.00000
1111908,0.488355,87.2,1.0000,nan,8.804,3,0.0000,307.0,0,0,0.00000
1115800,0.479850,98.2,1.0000,nan,18.502,1,0.0000,359.0,0,0,0.00000
1122856,0.491923,105.0,0.0000,nan,25.515,1,0.0000,390.0,0,0,0.00000
1135960,-0.044887,193.0,0.0000,nan,78.020,1,1.0000,700.0,0,0,0.00000
1142680,0.095138,199.6,1.0000,nan,13.807,1,0.0000,329.0,0,0,0.00000
1149904,0.046679,92.1,0.0000,nan,38.909,1,0.0000,473.0,0,0,0.00000
1158892,0.147320,162.5,0.0000,nan,32.160,1,0.0000,425.0,0,0,0.00000
1174544,0.427725,154.8,1.0000,nan,12.342,7,0.0000,326.4,0,0,0.00000
1189440,-0.001836,294.1,1.0000,nan,26.968,1,0.0000,394.0,0,0,0.00000
1195936,0.093495,197.5,0.0000,nan,29.824,1,0.0000,420.0,0,0,0.00000
1199212,0.488935,89.4,1.0000,nan,13.737,1,0.0000,332.0,0,0,0.00000
1209992,0.460690,135.5,1.0000,nan,14.769,1,0.0000,335.0,0,0,0.00000
1216124,0.304486,134.2,0.0000,nan,34.510,1,0.0000,450.0,0,0,0.00000
1227240,0.118472,178.8,0.0000,nan,34.866,1,0.0000,440.0,0,0,0.00000
1234044,0.357908,70.2,0.0000,nan,34.307,1,0.0000,448.0,0,0,0.00000
1239924,0.477596,114.2,1.0000,nan,11.955,1,0.0000,319.0,0,0,0.00000
1243648,0.789286,88.6,1.0000,nan,17.269,1,0.0000,353.0,0,0,0.00000
1252216,0.462551,118.5,0.0000,nan,36.860,1,0.0000,456.0,0,0,0.00000
1259552,0.554093,159.0,1.0000,nan,18.848,2,0.0000,364.0,0,0,0.00000
1260588,0.822866,54.1,1.0000,nan,6.191,1,0.0000,292.0,0,0,0.00000
1271396,0.475583,120.9,0.0000,nan,38.016,1,0.0000,458.0,0,0,0.00000
1286152,-0.212470,233.4,1.0000,nan,12.503,1,0.0000,322.0,0,0,0.00000
1301440,0.067958,244.9,0.0000,nan,83.344,1,1.0000,725.0,0,0,0.00000
1305136,-0.460490,198.1,0.0000,nan,11.464,1,0.0000,317.0,0,0,0.00000
1330028,-1.024206,278.7,0.0000,nan,84.882,1,1.0000,692.0,0,0,0.00000
1334732,-0.173433,134.8,0.0000,nan,25.441,1,0.0000,401.0,0,0,0.00000
1351336,0.442670,164.8,0.0000,nan,69.434,1,0.0000,634.0,0,0,0.00000
1356096,0.435572,163.9,1.0000,nan,15.459,1,0.0000,339.0,0,0,0.00000
1382080,-0.557282,297.6,0.0000,nan,84.524,1,1.0000,697.0,0,0,0.00000
1388604,-0.281302,272.3,1.0000,nan,25.012,1,0.0000,389.0,0,0,0.00000
1415512,-0.301062,322.2,0.0000,nan,94.781,1,1.0000,755.0,0,0,0.00000
1429260,0.350090,223.6,1.0000,nan,19.521,3,0.0000,370.0,0,0,0.00000
1455664,-0.958057,414.7,0.0000,nan,89.457,1,1.0000,717.0,0,0,0.00000
1457456,-0.240717,226.8,1.0000,nan,7.260,1,0.0000,296.0,0,0,0.00000
1468152,0.475399,121.9,0.0000,nan,37.683,1,0.0000,454.0,0,0,0.00000
1473388,0.080838,87.2,0.5000,nan,6.804,2,0.0000,293.0,0,0,0.00000
1489684,-0.232949,256.9,1.0000,nan,87.276,1,1.0000,742.0,0,0,0.00000
1501724,-0.151550,294.9,0.0000,nan,39.168,1,0.0000,462.0,0,0,0.00000
1528520,-0.493338,363.8,1.0000,nan,88.768,1,1.0000,722.0,0,0,0.00000
1540616,-0.190446,333.1,1.0000,nan,60.437,1,0.0000,580.0,0,0,0.00000
1548568,0.405203,187.4,1.0000,nan,29.083,1,0.0000,405.0,0,0,0.00000
1552124,0.823560,63.2,1.0000,nan,17.420,1,0.0000,348.0,0,0,0.00000
1567328,0.147240,186.2,0.5000,nan,20.678,2,0.0000,363.0,0,0,0.00000
1587208,-0.024163,322.3,1.0000,nan,42.627,1,0.0000,470.0,0,0,0.00000
1601264,-0.339119,313.8,0.0000,nan,50.122,1,0.0000,511.0,0,0,0.00000
1618092,0.198319,238.3,1.0000,nan,84.109,1,1.0000,702.0,0,0,0.00000
1626744,0.255599,182.4,0.5000,nan,17.725,2,0.0000,350.5,0,0,0.00000
1640296,0.054119,227.0,1.0000,nan,86.593,1,1.0000,729.0,0,0,0.00000
1654268,0.132377,182.7,1.0000,nan,14.205,6,0.0000,334.0,0,0,0.00000
1671908,-0.576312,316.0,0.0000,nan,84.177,1,1.0000,700.0,0,0,0.00000
1675968,-0.176415,194.6,1.0000,nan,18.363,1,0.0000,357.0,0,0,0.00000
1687532,-0.014923,150.8,0.0000,nan,35.869,1,0.0000,444.0,0,0,0.00000
