timestep,correct_full,correct_random,correct_kv_norm,correct_learned,retention,evict_attn_percentile,evict_mean_pos_frac,evict_sink_frac,evict_generated_frac,truncation_rate
58800,1.0000,0.5625,0.6875,0.6250,0.6250,nan,0.2817,0.0000,0.0600,0.1250
117516,1.0000,0.5625,0.6875,0.6250,0.6250,nan,0.3151,0.0000,0.0589,0.1250
184212,1.0000,0.5625,0.6875,0.1250,0.1250,nan,0.3661,0.0000,0.1640,0.8125
254492,1.0000,0.5625,0.6875,0.0000,0.0000,nan,0.3939,0.0000,0.2060,1.0000
